step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
3263,224974,6526,0.02003497459662511,1.0,1.0
3264,225040,6528,0.022341900687542937,1.0,1.0
3265,225122,6530,0.019673947521716355,1.0,1.0
3266,225188,6532,0.0303449311575791,1.0,1.0
3267,225238,6534,0.033646609247536936,1.0,1.0
3268,225304,6536,0.02437847697668096,1.0,1.0
3269,225370,6538,0.02083690279181254,1.0,1.0
3270,225452,6540,0.017272203489855722,1.0,1.0
3271,225518,6542,0.03407053602673429,1.0,1.0
3272,225584,6544,0.030461987386493528,1.0,1.0
3273,225650,6546,0.03202113919557341,1.0,1.0
3274,225716,6548,0.03601536853864862,1.0,1.0
3275,225782,6550,0.02476143180572881,1.0,1.0
3276,225848,6552,0.026138698629374305,1.0,1.0
3277,225930,6554,0.020075154480286343,1.0,1.0
3278,225996,6556,0.03755801714770981,1.0,1.0
3279,226062,6558,0.03276735809777521,1.0,1.0
3280,226144,6560,0.018978359847005886,1.0,1.0
3281,226210,6562,0.027356887848100978,1.0,1.0
3282,226276,6564,0.01976831115076401,1.0,1.0
3283,226342,6566,0.025629812756671512,1.0,1.0
3284,226424,6568,0.018621239716544835,1.0,1.0
3285,226506,6570,0.01764636625952079,1.0,1.0
3286,226556,6572,0.03756215651166197,1.0,1.0
3287,226638,6574,0.0384256998183065,1.0,1.0
3288,226720,6576,0.018310216120138348,1.0,1.0
3289,226802,6578,0.02029316404343231,1.0,1.0
3290,226868,6580,0.02340670169910517,1.0,1.0
3291,226950,6582,0.022814365050099393,1.0,1.0
3292,227016,6584,0.02384193657704858,1.0,1.0
3293,227082,6586,0.028677521899676962,1.0,1.0
3294,227164,6588,0.014432588713796584,1.0,1.0
3295,227214,6590,0.03296236867592082,1.0,1.0
3296,227264,6592,0.07969843080911805,1.0,1.0
3297,227314,6594,0.04288222404255517,1.0,1.0
3298,227396,6596,0.015554718606633034,1.0,1.0
3299,227478,6598,0.019952554222103062,1.0,1.0
3300,227528,6600,0.023015558792754538,1.0,1.0
3301,227594,6602,0.0318188773021042,1.0,1.0
3302,227660,6604,0.018163043146367564,1.0,1.0
3303,227726,6606,0.034542301958759805,1.0,1.0
3304,227792,6608,0.03441888314965578,1.0,1.0
3305,227874,6610,0.017920013281931272,1.0,1.0
3306,227956,6612,0.014163212364484961,1.0,1.0
3307,228022,6614,0.02550141539288955,1.0,1.0
3308,228088,6616,0.028513448829565746,1.0,1.0
3309,228154,6618,0.02018122709057106,1.0,1.0
3310,228220,6620,0.022063524702470437,1.0,1.0
3311,228286,6622,0.021285037499980855,1.0,1.0
3312,228336,6624,0.0365784454433997,1.0,1.0
3313,228402,6626,0.02196170355666105,1.0,1.0
3314,228468,6628,0.022452704510360633,1.0,1.0
3315,228534,6630,0.020772961306994464,1.0,1.0
3316,228600,6632,0.04468941635139636,1.0,1.0
3317,228666,6634,0.022593366019994756,1.0,1.0
3318,228732,6636,0.03235360553148259,1.0,1.0
3319,228798,6638,0.025244335352635174,1.0,1.0
3320,228864,6640,0.025333524971699366,1.0,1.0
3321,228946,6642,0.03173054643065733,1.0,1.0
3322,229012,6644,0.03137514122948093,1.0,1.0
3323,229094,6646,0.051868488888381414,1.0,1.0
3324,229144,6648,0.038277935315953714,1.0,1.0
3325,229226,6650,0.01800936915286769,1.0,1.0
3326,229292,6652,0.0214238697658224,1.0,1.0
3327,229358,6654,0.026876609676277634,1.0,1.0
3328,229424,6656,0.02711896408403516,1.0,1.0
3329,229506,6658,0.02329928969635926,1.0,1.0
3330,229556,6660,0.06341589511109594,1.0,1.0
3331,229622,6662,0.02985603789829865,1.0,1.0
3332,229688,6664,0.028372117501604996,1.0,1.0
3333,229754,6666,0.02454167841195609,1.0,1.0
3334,229836,6668,0.02863012887854819,1.0,1.0
3335,229886,6670,0.030279584312838812,1.0,1.0
3336,229952,6672,0.01969581303594876,1.0,1.0
3337,230034,6674,0.03218377457066353,1.0,1.0
3338,230100,6676,0.025348224566498972,1.0,1.0
3339,230166,6678,0.027582027128056553,1.0,1.0
3340,230232,6680,0.0185487278597432,1.0,1.0
3341,230314,6682,0.016058240297820384,1.0,1.0
3342,230380,6684,0.0278741516054843,1.0,1.0
3343,230462,6686,0.023455927537926764,1.0,1.0
3344,230544,6688,0.017557609052208108,1.0,1.0
3345,230610,6690,0.02257058047412102,1.0,1.0
3346,230676,6692,0.02259691424841144,1.0,1.0
3347,230758,6694,0.021652183619796365,1.0,1.0
3348,230824,6696,0.027987515745573566,1.0,1.0
3349,230890,6698,0.035844406270360146,1.0,1.0
3350,230956,6700,0.02429049509545211,1.0,1.0
3351,231022,6702,0.023123258971738815,1.0,1.0
3352,231088,6704,0.020597748902805926,1.0,1.0
3353,231170,6706,0.04008883001784377,1.0,1.0
3354,231220,6708,0.03431598948100921,1.0,1.0
3355,231286,6710,0.04323812120061938,1.0,1.0
3356,231352,6712,0.021606684390132892,1.0,1.0
3357,231418,6714,0.030450909836066978,1.0,1.0
3358,231484,6716,0.024767109103517093,1.0,1.0
3359,231550,6718,0.022980698600657195,1.0,1.0
3360,231616,6720,0.02729291036199704,1.0,1.0
3361,231682,6722,0.025950533529474875,1.0,1.0
3362,231764,6724,0.02100882796807355,1.0,1.0
3363,231846,6726,0.018308733426721492,1.0,1.0
3364,231912,6728,0.02418827003884725,1.0,1.0
3365,231978,6730,0.04558324513663266,1.0,1.0
3366,232060,6732,0.016974354610071744,1.0,1.0
3367,232126,6734,0.03183769109664558,1.0,1.0
3368,232208,6736,0.02021024396270974,1.0,1.0
3369,232290,6738,0.01741890895273312,1.0,1.0
3370,232356,6740,0.022354637050557534,1.0,1.0
3371,232422,6742,0.03111221031886249,1.0,1.0
3372,232488,6744,0.024759195752482553,1.0,1.0
3373,232570,6746,0.023419784819913227,1.0,1.0
3374,232652,6748,0.018454831711115602,1.0,1.0
3375,232718,6750,0.04101398603262894,1.0,1.0
3376,232800,6752,0.025316870133914725,1.0,1.0
3377,232866,6754,0.02547282751298567,1.0,1.0
3378,232932,6756,0.023287686586307022,1.0,1.0
3379,232998,6758,0.036155074497080934,1.0,1.0
3380,233064,6760,0.0399424759230195,1.0,1.0
3381,233114,6762,0.03173597445252743,1.0,1.0
3382,233180,6764,0.030625205329787606,1.0,1.0
3383,233246,6766,0.022422526560098494,1.0,1.0
3384,233312,6768,0.037795436985501724,1.0,1.0
3385,233378,6770,0.03150763263764298,1.0,1.0
3386,233444,6772,0.025639203092299792,1.0,1.0
3387,233510,6774,0.023967684421972373,1.0,1.0
3388,233576,6776,0.01311316405057763,1.0,1.0
3389,233642,6778,0.02194792361207219,1.0,1.0
3390,233708,6780,0.018099714595561523,1.0,1.0
3391,233790,6782,0.022991387487256213,1.0,1.0
3392,233856,6784,0.024114834501233907,1.0,1.0
3393,233922,6786,0.02773098443308122,1.0,1.0
3394,233988,6788,0.030115229047760823,1.0,1.0
3395,234054,6790,0.022619816725206698,1.0,1.0
3396,234120,6792,0.02933835529530557,1.0,1.0
3397,234202,6794,0.025345229005766867,1.0,1.0
3398,234284,6796,0.01918661612541296,1.0,1.0
3399,234366,6798,0.020005541641286338,1.0,1.0
3400,234448,6800,0.024460910334178472,1.0,1.0
3401,234514,6802,0.052892614318826636,1.0,1.0
3402,234596,6804,0.035147900365107884,1.0,1.0
3403,234678,6806,0.01914175269000911,1.0,1.0
3404,234760,6808,0.018370163056106,1.0,1.0
3405,234842,6810,0.026965066826810973,1.0,1.0
3406,234924,6812,0.037318751293446195,1.0,1.0
3407,234990,6814,0.019699603748624252,1.0,1.0
3408,235072,6816,0.020090841419477666,1.0,1.0
3409,235138,6818,0.024255132620689387,1.0,1.0
3410,235204,6820,0.027014638197742618,1.0,1.0
3411,235270,6822,0.020105968920080517,1.0,1.0
3412,235336,6824,0.04554953290304549,1.0,1.0
3413,235418,6826,0.023308623761628237,1.0,1.0
3414,235484,6828,0.24995597129974262,0.5,0.9
3415,235550,6830,0.030611148547927416,1.0,1.0
3416,235616,6832,0.02275330827016577,1.0,1.0
3417,235682,6834,0.021009926667043998,1.0,1.0
3418,235764,6836,0.020531378588535355,1.0,1.0
3419,235830,6838,0.025904670646054534,1.0,1.0
3420,235896,6840,0.03206603640835666,1.0,1.0
3421,235962,6842,0.018601548158104952,1.0,1.0
3422,236044,6844,0.022361615624136955,1.0,1.0
3423,236110,6846,0.018022032539610367,1.0,1.0
3424,236192,6848,0.022367501862633504,1.0,1.0
3425,236258,6850,0.025252683062982985,1.0,1.0
3426,236324,6852,0.02773706533344367,1.0,1.0
3427,236390,6854,0.025460718669821733,1.0,1.0
3428,236456,6856,0.03836774131540498,1.0,1.0
3429,236538,6858,0.01702679961009647,1.0,1.0
3430,236604,6860,0.025513266493338807,1.0,1.0
3431,236670,6862,0.022194756165183804,1.0,1.0
3432,236720,6864,0.03622495344043273,1.0,1.0
3433,236786,6866,0.02946574832358135,1.0,1.0
3434,236836,6868,0.03111989602979434,1.0,1.0
3435,236902,6870,0.03347122260909536,1.0,1.0
3436,236968,6872,0.023709662423222436,1.0,1.0
3437,237034,6874,0.020696781042652868,1.0,1.0
3438,237100,6876,0.021858673795649614,1.0,1.0
3439,237182,6878,0.017825708232810485,1.0,1.0
3440,237264,6880,0.01641862844024086,1.0,1.0
3441,237330,6882,0.03252676317108105,1.0,1.0
3442,237396,6884,0.014521112356031375,1.0,1.0
3443,237478,6886,0.020020574549717764,1.0,1.0
3444,237528,6888,0.03695314571241054,1.0,1.0
3445,237594,6890,0.022078352454750493,1.0,1.0
3446,237644,6892,0.04888550954335027,1.0,1.0
3447,237710,6894,0.02286875521954581,1.0,1.0
3448,237776,6896,0.02013942795912782,1.0,1.0
3449,237858,6898,0.02282382340811669,1.0,1.0
3450,237924,6900,0.019379822721107404,1.0,1.0
3451,238006,6902,0.013701483042905522,1.0,1.0
3452,238072,6904,0.022089249498464802,1.0,1.0
3453,238138,6906,0.03686162435918697,1.0,1.0
3454,238204,6908,0.031631335955927355,1.0,1.0
3455,238270,6910,0.05325544595536007,1.0,1.0
3456,238352,6912,0.029232190152747993,1.0,1.0
3457,238434,6914,0.026697657748759523,1.0,1.0
3458,238500,6916,0.03527521405211811,1.0,1.0
3459,238582,6918,0.02124669875652444,1.0,1.0
3460,238648,6920,0.022027930457313796,1.0,1.0
3461,238730,6922,0.015242361864282544,1.0,1.0
3462,238796,6924,0.03826598133943718,1.0,1.0
3463,238862,6926,0.021120590165116228,1.0,1.0
3464,238944,6928,0.02065157541350466,1.0,1.0
3465,239026,6930,0.026025527590855975,1.0,1.0
3466,239092,6932,0.029547593984965252,1.0,1.0
3467,239158,6934,0.013699738264971152,1.0,1.0
3468,239224,6936,0.026476072263938867,1.0,1.0
3469,239290,6938,0.01819283197091055,1.0,1.0
3470,239356,6940,0.026025429646946166,1.0,1.0
3471,239422,6942,0.02759532291748492,1.0,1.0
3472,239488,6944,0.021794560396050856,1.0,1.0
3473,239538,6946,0.029182301003438715,1.0,1.0
3474,239620,6948,0.023170021758596386,1.0,1.0
3475,239718,6950,0.0573999456343772,1.0,1.0
3476,239800,6952,0.02724587676959342,1.0,1.0
3477,239866,6954,0.051261615665679196,1.0,1.0
3478,239948,6956,0.013312019500392047,1.0,1.0
3479,240030,6958,0.019972914527257114,1.0,1.0
3480,240112,6960,0.03594950456016062,1.0,1.0
3481,240178,6962,0.02773991471648243,1.0,1.0
3482,240260,6964,0.032623238928446804,1.0,1.0
3483,240326,6966,0.04866323412575414,1.0,1.0
3484,240392,6968,0.021531140806643197,1.0,1.0
3485,240442,6970,0.02824023924382431,1.0,1.0
3486,240508,6972,0.022823283942233458,1.0,1.0
3487,240590,6974,0.02436073769938133,1.0,1.0
3488,240656,6976,0.02641610111348425,1.0,1.0
3489,240738,6978,0.02187499971320932,1.0,1.0
3490,240820,6980,0.017413478258528983,1.0,1.0
3491,240902,6982,0.01866807507887135,1.0,1.0
3492,240968,6984,0.022814191727847398,1.0,1.0
3493,241034,6986,0.04114428448015418,1.0,1.0
3494,241084,6988,0.04374566172768013,1.0,1.0
3495,241150,6990,0.028097416195061696,1.0,1.0
3496,241216,6992,0.03340387490188093,1.0,1.0
3497,241298,6994,0.021138843220396452,1.0,1.0
3498,241364,6996,0.01762347436584153,1.0,1.0
3499,241446,6998,0.021503401216639875,1.0,1.0
3500,241512,7000,0.027913870857830463,1.0,1.0
3501,241594,7002,0.015129851063487932,1.0,1.0
3502,241660,7004,0.03606659171442601,1.0,1.0
3503,241710,7006,0.023762431196451675,1.0,1.0
3504,241760,7008,0.037962495235811626,1.0,1.0
3505,241810,7010,0.055808153238767255,1.0,1.0
3506,241892,7012,0.01708658491065915,1.0,1.0
3507,241974,7014,0.018772063580741613,1.0,1.0
3508,242056,7016,0.028303039523406175,1.0,1.0
3509,242138,7018,0.049715676145823194,1.0,1.0
3510,242204,7020,0.03394410073073786,1.0,1.0
3511,242270,7022,0.05819210334110695,1.0,1.0
3512,242336,7024,0.021180485387525618,1.0,1.0
3513,242418,7026,0.02716107930605109,1.0,1.0
3514,242484,7028,0.023450512411881876,1.0,1.0
3515,242550,7030,0.03643936767613228,1.0,1.0
3516,242616,7032,0.03646487226706383,1.0,1.0
3517,242682,7034,0.01670799080665013,1.0,1.0
3518,242748,7036,0.021612424914240293,1.0,1.0
3519,242814,7038,0.027413140111638604,1.0,1.0
3520,242896,7040,0.022420928651859247,1.0,1.0
3521,242962,7042,0.039467572053119994,1.0,1.0
3522,243044,7044,0.023062972052627837,1.0,1.0
3523,243110,7046,0.02348987023374658,1.0,1.0
3524,243192,7048,0.025830212920214847,1.0,1.0
3525,243242,7050,0.03399803792567227,1.0,1.0
3526,243308,7052,0.021367471110815297,1.0,1.0
3527,243374,7054,0.04975872980678347,1.0,1.0
3528,243456,7056,0.019906123434692623,1.0,1.0
3529,243506,7058,0.039308036283845146,1.0,1.0
3530,243572,7060,0.021945141589221832,1.0,1.0
3531,243638,7062,0.04251075735339378,1.0,1.0
3532,243688,7064,0.028351664626993293,1.0,1.0
3533,243754,7066,0.019770552630782624,1.0,1.0
3534,243820,7068,0.025598804132950858,1.0,1.0
3535,243886,7070,0.0546064609190017,1.0,1.0
3536,243952,7072,0.026915671673731722,1.0,1.0
3537,244002,7074,0.03969002841567638,1.0,1.0
3538,244084,7076,0.038336513859598756,1.0,1.0
3539,244166,7078,0.03193435152083684,1.0,1.0
3540,244216,7080,0.02876929080189754,1.0,1.0
3541,244282,7082,0.01824107567926916,1.0,1.0
3542,244332,7084,0.04002335666390735,1.0,1.0
3543,244398,7086,0.029121812645859186,1.0,1.0
3544,244464,7088,0.022913906947233366,1.0,1.0
3545,244514,7090,0.035534199947379136,1.0,1.0
3546,244580,7092,0.09267826697175183,1.0,1.0
3547,244646,7094,0.042370727324474264,1.0,1.0
3548,244712,7096,0.03723354879953985,1.0,1.0
3549,244778,7098,0.027204482736766164,1.0,1.0
3550,244844,7100,0.026492884922555505,1.0,1.0
3551,244910,7102,0.025748558958352687,1.0,1.0
3552,244976,7104,0.019506405416229812,1.0,1.0
3553,245026,7106,0.02653351741375332,1.0,1.0
3554,245092,7108,0.020021873154310345,1.0,1.0
3555,245142,7110,0.03791469707789735,1.0,1.0
3556,245224,7112,0.025937460151105367,1.0,1.0
3557,245306,7114,0.020063772312699797,1.0,1.0
3558,245372,7116,0.03571361301198102,1.0,1.0
3559,245454,7118,0.015565139166154332,1.0,1.0
3560,245536,7120,0.017508330590457533,1.0,1.0
3561,245618,7122,0.016514985608706494,1.0,1.0
3562,245700,7124,0.019323271012988207,1.0,1.0
3563,245782,7126,0.018822964236062063,1.0,1.0
3564,245848,7128,0.03290659877891282,1.0,1.0
3565,245914,7130,0.027456191968670975,1.0,1.0
3566,245996,7132,0.019865416674460054,1.0,1.0
3567,246046,7134,0.10093509775818817,1.0,1.0
3568,246128,7136,0.03540521849397521,1.0,1.0
3569,246194,7138,0.0310573867289035,1.0,1.0
3570,246276,7140,0.021571278977199314,1.0,1.0
3571,246326,7142,0.03164955105762406,1.0,1.0
3572,246408,7144,0.027586272390537802,1.0,1.0
3573,246458,7146,0.03944043011534557,1.0,1.0
3574,246508,7148,0.04516576380408388,1.0,1.0
3575,246590,7150,0.019376499728443124,1.0,1.0
3576,246656,7152,0.03140939800957483,1.0,1.0
3577,246722,7154,0.02261660881678824,1.0,1.0
3578,246804,7156,0.02509135745980473,1.0,1.0
3579,246870,7158,0.023108831894620607,1.0,1.0
3580,246936,7160,0.01974960797300165,1.0,1.0
3581,247002,7162,0.024780946065085054,1.0,1.0
3582,247068,7164,0.03387075272985745,1.0,1.0
3583,247150,7166,0.024024684852674803,1.0,1.0
3584,247216,7168,0.021185267188526737,1.0,1.0
3585,247266,7170,0.03995069724686686,1.0,1.0
3586,247332,7172,0.027327205139378436,1.0,1.0
3587,247430,7174,0.01771595984072866,1.0,1.0
3588,247496,7176,0.03408523265681139,1.0,1.0
3589,247562,7178,0.019694771630125275,1.0,1.0
3590,247644,7180,0.020629065352506016,1.0,1.0
3591,247710,7182,0.04782919391805556,1.0,1.0
3592,247792,7184,0.022987685174726238,1.0,1.0
3593,247858,7186,0.03097113070000219,1.0,1.0
3594,247924,7188,0.023759854005342976,1.0,1.0
3595,247990,7190,0.01999496514621484,1.0,1.0
3596,248072,7192,0.029478503522323406,1.0,1.0
3597,248122,7194,0.03514266992553535,1.0,1.0
3598,248188,7196,0.03726895448633076,1.0,1.0
3599,248238,7198,0.02631601248400675,1.0,1.0
3600,248320,7200,0.0185474201151137,1.0,1.0
3601,248386,7202,0.02438647501089735,1.0,1.0
3602,248452,7204,0.025257429956457904,1.0,1.0
3603,248502,7206,0.03220725159995557,1.0,1.0
3604,248568,7208,0.021999213305904423,1.0,1.0
3605,248650,7210,0.05061055899887172,1.0,1.0
3606,248716,7212,0.03484760623180163,1.0,1.0
3607,248766,7214,0.03024623073533993,1.0,1.0
3608,248832,7216,0.03352172267662414,1.0,1.0
3609,248898,7218,0.039762770538410666,1.0,1.0
3610,248980,7220,0.019116657745851067,1.0,1.0
3611,249062,7222,0.02436355142540435,1.0,1.0
3612,249144,7224,0.015184486792364994,1.0,1.0
3613,249210,7226,0.03036817137667183,1.0,1.0
3614,249292,7228,0.024980931274780824,1.0,1.0
3615,249358,7230,0.02577089227618701,1.0,1.0
3616,249424,7232,0.03676956566329217,1.0,1.0
3617,249490,7234,0.02596838330969913,1.0,1.0
3618,249556,7236,0.025119270654664086,1.0,1.0
3619,249638,7238,0.02278099067754635,1.0,1.0
3620,249704,7240,0.01565474403764173,1.0,1.0
3621,249754,7242,0.03377222906920074,1.0,1.0
3622,249804,7244,0.05462628628462151,1.0,1.0
3623,249870,7246,0.022420541571558684,1.0,1.0
3624,249936,7248,0.02953047388546244,1.0,1.0
3625,250002,7250,0.041365153706775536,1.0,1.0
3626,250068,7252,0.025377575637516976,1.0,1.0
3627,250134,7254,0.026577231923639744,1.0,1.0
3628,250216,7256,0.02279828825275949,1.0,1.0
3629,250298,7258,0.02884334452017086,1.0,1.0
3630,250380,7260,0.02441914863141783,1.0,1.0
3631,250446,7262,0.02007904213805687,1.0,1.0
3632,250512,7264,0.030342276567703982,1.0,1.0
3633,250578,7266,0.030210998806008235,1.0,1.0
3634,250644,7268,0.037375064948484304,1.0,1.0
3635,250710,7270,0.022794899395726986,1.0,1.0
3636,250776,7272,0.0279795691130865,1.0,1.0
3637,250858,7274,0.013227729629672069,1.0,1.0
3638,250940,7276,0.02792193899368624,1.0,1.0
3639,250990,7278,0.037064894234022934,1.0,1.0
3640,251056,7280,0.018168761699920922,1.0,1.0
3641,251138,7282,0.0386326990918197,1.0,1.0
3642,251204,7284,0.02864926837861819,1.0,1.0
3643,251270,7286,0.028801662841807386,1.0,1.0
3644,251336,7288,0.026443122012056765,1.0,1.0
3645,251418,7290,0.015361613374419391,1.0,1.0
3646,251484,7292,0.02774428753885001,1.0,1.0
3647,251566,7294,0.026016725108312676,1.0,1.0
3648,251632,7296,0.03241294931827619,1.0,1.0
3649,251698,7298,0.032983805697140406,1.0,1.0
3650,251764,7300,0.035292367382189174,1.0,1.0
3651,251814,7302,0.030662919234517957,1.0,1.0
3652,251896,7304,0.017742762553498465,1.0,1.0
3653,251962,7306,0.0482297854001958,1.0,1.0
3654,252012,7308,0.032072509964170125,1.0,1.0
3655,252094,7310,0.01934225781730934,1.0,1.0
3656,252176,7312,0.029510695404742084,1.0,1.0
3657,252226,7314,0.03552021009683676,1.0,1.0
3658,252292,7316,0.0337335905087258,1.0,1.0
3659,252390,7318,0.02530881843418671,1.0,1.0
3660,252456,7320,0.03336178020925638,1.0,1.0
3661,252522,7322,0.02695552418296559,1.0,1.0
3662,252588,7324,0.023978398997628325,1.0,1.0
3663,252654,7326,0.022022972889238407,1.0,1.0
3664,252720,7328,0.01890737438388861,1.0,1.0
3665,252802,7330,0.01918120304314954,1.0,1.0
3666,252868,7332,0.02085039145205143,1.0,1.0
3667,252934,7334,0.02421950741606671,1.0,1.0
3668,253016,7336,0.021038673000764056,1.0,1.0
3669,253066,7338,0.035891352103882807,1.0,1.0
3670,253148,7340,0.021323867555406016,1.0,1.0
3671,253230,7342,0.027681780526803555,1.0,1.0
3672,253296,7344,0.034683708545440166,1.0,1.0
3673,253378,7346,0.02452040833630818,1.0,1.0
3674,253444,7348,0.021578029886512876,1.0,1.0
3675,253510,7350,0.018137010239180993,1.0,1.0
3676,253576,7352,0.023752209079997935,1.0,1.0
3677,253642,7354,0.030150476961737872,1.0,1.0
3678,253708,7356,0.02875185260243747,1.0,1.0
3679,253790,7358,0.016828437657432752,1.0,1.0
3680,253856,7360,0.02092193840236272,1.0,1.0
3681,253922,7362,0.02532017638241983,1.0,1.0
3682,253988,7364,0.025918413837456106,1.0,1.0
3683,254054,7366,0.049467329649256445,1.0,1.0
3684,254136,7368,0.02920264592571929,1.0,1.0
3685,254218,7370,0.02501423030932422,1.0,1.0
3686,254268,7372,0.040602882083646874,1.0,1.0
3687,254334,7374,0.05620555383734693,1.0,1.0
3688,254400,7376,0.03631584211904708,1.0,1.0
3689,254466,7378,0.016549717866560208,1.0,1.0
3690,254532,7380,0.02538513945427172,1.0,1.0
3691,254598,7382,0.026566647940282146,1.0,1.0
3692,254648,7384,0.045351601081489855,1.0,1.0
3693,254714,7386,0.01592885283191934,1.0,1.0
3694,254764,7388,0.037458641569934774,1.0,1.0
3695,254830,7390,0.020109823350054686,1.0,1.0
3696,254896,7392,0.026714882795866403,1.0,1.0
3697,254978,7394,0.02537734255599819,1.0,1.0
3698,255060,7396,0.02738415664773939,1.0,1.0
3699,255126,7398,0.02430346040013798,1.0,1.0
3700,255224,7400,0.015077365157554678,1.0,1.0
3701,255290,7402,0.02324285470273182,1.0,1.0
3702,255372,7404,0.041671279163137384,1.0,1.0
3703,255438,7406,0.04618008804994087,1.0,1.0
3704,255504,7408,0.043796911816258624,1.0,1.0
3705,255570,7410,0.033369254830346584,1.0,1.0
3706,255620,7412,0.057539997579984715,1.0,1.0
3707,255686,7414,0.02368032004838035,1.0,1.0
3708,255752,7416,0.02327958976567208,1.0,1.0
3709,255834,7418,0.01710840045315461,1.0,1.0
3710,255916,7420,0.020849743976871303,1.0,1.0
3711,255998,7422,0.01561360344169696,1.0,1.0
3712,256064,7424,0.03496891893608183,1.0,1.0
3713,256130,7426,0.034157590700313635,1.0,1.0
3714,256180,7428,0.03500918389905768,1.0,1.0
3715,256262,7430,0.022441404054297218,1.0,1.0
3716,256328,7432,0.023053978121004272,1.0,1.0

